395	1132
361	1035
396	1114
407	1069
432	1054
464	1088
521	1053
386	1108
392	1054
397	1053
403	997
438	1120
536	1055
540	1048
546	1059
191	1164
381	1010
521	1065
526	1056
581	1050
192	1164
355	1127
448	1117
576	1078
583	1068
237	1129
310	1045
470	1038
406	1121
443	1040
306	1043
384	1105
412	1046
473	1114
506	1072
520	1113
528	1054
193	1163
355	1126
457	1116
459	1118
502	1047
506	1118
522	1055
321	1055
332	1004
264	1043
423	1047
431	987
432	1116
434	1053
486	1119
506	1121
237	1156
306	1050
312	1049
427	1006
431	1063
454	1050
459	1116
464	1116
497	1052
560	1063
584	1052
282	1057
340	999
391	1102
431	1064
434	969
458	1115
467	1056
476	1112
520	1112
311	1047
389	1117
391	1101
403	1114
422	1048
433	1071
434	1028
440	1044
450	1050
509	1119
519	1113
523	1067
524	1068
281	1059
357	1037
406	1031
413	1047
448	1118
451	1118
506	1055
529	1109
388	1108
406	1069
415	1108
419	1050
431	1070
453	1049
457	1056
464	1115
465	1088
505	1080
304	1042
311	1046
333	1069
431	1115
433	1027
504	1110
585	1053
471	1042
395	1106
400	1017
414	1112
428	982
460	1118
557	1054
277	1083
307	1038
308	1040
399	1030
402	1120
425	1052
432	1039
462	1071
463	1115
238	1127
304	1045
358	1128
361	1036
405	1121
418	1051
443	1070
444	1068
505	1072
522	1066
526	1054
195	1164
269	1096
308	1047
384	1106
477	1112
498	1046
246	1139
354	1126
433	1039
438	1039
442	1120
446	1041
504	1111
535	1057
310	1044
470	1043
385	1032
389	1105
396	1022
417	1015
427	1068
430	1064
432	977
433	1040
447	1042
457	1117
473	1077
529	1110
583	1067
286	1050
355	1125
278	1032
404	1129
415	1109
418	1049
420	1050
434	1038
442	1039
443	1041
458	1117
544	1079
312	1044
354	1127
390	1108
390	1107
405	1136
432	1041
434	1052
475	1083
509	1118
521	1056
522	1065
547	1076
238	1165
278	1059
311	1045
381	1075
387	1107
409	1068
429	980
431	1065
432	1053
441	1018
470	1114
472	1084
516	1062
381	1107
393	1091
402	1115
425	1055
428	1006
440	1038
458	1118
471	1083
126	1188
307	1039
310	1048
311	1044
358	1032
363	1036
389	1100
396	1125
399	1016
419	1048
430	1059
477	1101
482	1115
519	1111
309	1046
356	1128
381	1108
381	1099
407	1067
411	1115
433	1053
446	1071
451	1050
308	1045
312	1048
382	1075
417	1046
419	1047
420	1048
429	1008
430	985
433	1020
471	1072
474	1077
527	1054
561	1062
93	1190
191	1165
191	1094
194	1164
236	1128
359	1128
359	1033
391	980
418	1112
429	1007
521	1066
525	1111
525	1053
556	1054
582	1055
192	1165
268	1095
305	1043
391	1108
396	1011
398	1031
404	998
418	1046
427	1008
433	977
474	1085
510	1048
511	1049
511	1047
237	1155
292	1050
329	1004
338	1000
395	1007
402	1114
431	1033
439	1120
475	1085
490	1119
505	1118
517	1052
520	1050
582	1054
583	1069
310	1047
331	1064
338	997
432	1063
450	1056
469	1063
470	1115
479	1117
504	1082
526	1055
536	1057
239	1128
275	1083
305	1050
307	1077
320	1055
321	1054
532	1034
392	1092
401	1118
430	1060
434	1039
435	984
457	1118
464	1090
472	1114
484	1082
494	1121
577	1078
202	1087
236	1129
304	1050
377	1125
388	1106
390	1102
421	1049
433	987
466	1056
479	1116
501	1047
507	1117
526	1110
546	1079
233	1159
469	1041
281	826
382	1099
392	1108
396	1131
404	1117
427	1009
435	1122
443	1039
444	1071
498	1090
564	1053
302	1103
303	1048
306	1051
390	1110
390	1100
401	1117
405	1129
410	1067
463	1090
463	1054
470	1084
473	1116
493	1099
236	1156
242	1107
305	1051
309	1048
317	1039
211	1025
395	1024
395	1022
400	1014
409	1114
417	1113
430	986
433	988
448	1050
462	1117
462	1090
472	1085
493	1100
282	1058
303	1045
396	1053
397	1113
439	1039
447	1041
467	1058
506	1046
110	1180
306	1046
473	1045
474	1047
487	1037
369	1125
389	1101
400	1016
435	1024
438	1121
447	1061
456	1060
565	1084
584	1054
234	1159
239	1147
281	1058
302	1104
306	1049
307	1050
359	1090
398	1053
406	1071
417	1112
433	984
435	1070
445	1062
467	1060
485	1083
495	1121
499	1064
556	1055
561	1086
278	1060
323	1073
371	1125
380	1075
388	1114
391	1100
404	1119
409	1067
413	1115
421	1048
466	1059
475	1114
584	1051
237	1154
240	1128
306	1042
350	1129
351	1128
394	1091
400	1118
410	1119
413	1046
417	1114
432	984
436	1061
467	1057
504	1117
269	1094
277	1084
299	1104
300	1104
316	1039
331	1005
340	1000
360	1037
470	1044
479	1035
395	1131
398	1111
403	1115
406	1115
406	1059
427	1060
471	1085
473	1070
582	1070
304	1053
355	1128
258	1052
473	1049
395	1102
396	1013
397	1114
405	1120
418	1113
430	1027
431	1127
201	1164
241	1108
342	998
342	993
477	1030
487	1036
408	1069
414	1113
417	1081
418	1050
420	1097
434	1062
448	1069
476	1105
520	1064
522	1058
524	1077
524	1054
528	1109
192	1163
236	1127
332	1076
345	1049
361	1037
362	1036
477	1031
394	1102
405	1119
414	1115
429	981
432	982
464	1089
498	1047
520	1055
525	1110
528	1111
536	1058
279	1059
306	1052
309	1045
319	1057
320	1056
328	1006
340	998
468	1041
405	997
408	1114
415	1110
418	1047
434	1063
446	1042
449	1118
451	1056
452	1118
457	1055
474	1069
478	1101
148	1167
202	1088
262	1120
270	1096
318	1057
318	1056
331	1004
336	1047
360	1032
470	1039
381	1074
384	1104
392	1089
404	1138
407	1068
409	1121
413	1113
447	1069
505	1120
561	1063
583	1050
584	1050
196	1164
303	1044
313	1142
336	1057
337	1047
347	1059
349	1128
357	1035
364	1037
264	1042
265	1044
475	1035
392	1107
394	1006
396	1014
452	1047
459	1066
496	1052
504	1079
512	1047
525	1065
569	1083
190	1162
194	1166
231	1149
316	1063
341	993
362	1033
389	1107
389	1106
401	1113
427	1052
428	986
430	1028
434	1027
460	1052
473	1083
475	1068
505	1111
582	1068
351	1127
474	1050
361	1115
382	1010
390	978
417	1045
421	1047
430	1065
430	1026
431	1034
431	983
515	1059
516	1059
525	1108
191	1163
197	1168
247	1138
312	1043
326	1015
331	1001
347	1128
363	1037
388	795
405	1059
410	1066
412	1045
425	1086
425	1051
426	1069
430	981
435	982
521	1112
583	1054
241	1144
278	1061
303	1043
308	1048
311	1007
330	1003
350	1127
256	1053
471	1038
401	1014
409	1066
435	1033
462	1054
474	1083
519	1050
523	1051
548	1079
568	1083
201	1165
326	1006
262	1040
478	1035
482	1031
393	1054
398	1054
404	1137
408	1071
416	1045
426	1068
429	985
432	1027
437	1121
439	1044
444	1040
452	1081
480	1096
484	1118
500	1046
504	1116
576	1077
585	1052
187	1161
308	1052
323	1072
278	1031
467	1037
484	1034
395	1107
403	1070
416	1048
441	1041
445	1061
525	1056
562	1086
148	1168
313	1141
331	1000
356	1125
361	1034
488	1037
381	1011
384	1110
389	1011
394	1108
397	1071
397	1031
413	1121
417	1121
418	1066
427	1051
432	1127
434	1071
444	1041
446	1062
449	1119
547	1075
128	1176
193	1165
238	1156
247	1137
304	1043
310	1030
331	1015
363	1034
196	1021
263	1044
402	1113
415	987
418	1045
426	1060
426	1052
430	979
431	1054
432	1064
436	984
441	1044
445	1071
450	1054
453	1118
454	1095
454	1056
470	1113
473	1071
497	1090
508	1118
517	1113
569	1068
579	1051
124	1186
171	1156
190	1094
193	1162
331	1063
338	1048
338	999
340	997
353	1124
360	1090
263	1045
265	1042
279	1033
470	1036
474	1048
399	1031
404	996
414	1111
428	983
429	1075
433	1066
435	1039
464	1062
508	1048
526	1109
564	1054
111	1180
238	1128
307	1052
353	1126
259	1044
474	1045
476	1034
476	1032
360	1106
378	1125
413	1110
427	1007
429	1056
434	1051
443	1069
454	1053
461	1057
463	1088
472	1083
524	1067
205	1125
208	1164
300	1075
312	1141
320	1057
332	1003
348	1128
356	1129
357	1129
477	1032
484	1033
277	829
389	1099
406	1072
429	979
431	979
452	1060
472	1071
479	1114
240	1126
331	1062
359	1129
263	1042
266	1043
403	917
535	1034
462	1041
471	1043
476	1045
488	1036
369	1127
388	1113
395	1023
422	1047
430	1034
436	1122
454	1106
462	1089
521	1058
280	1058
304	1051
312	1143
319	1058
357	1036
197	1020
258	1051
462	1040
475	1050
485	1034
394	1015
425	980
450	1059
460	1064
473	1113
480	1097
480	1095
504	1100
507	1120
548	1078
97	1180
191	1162
198	1168
275	1085
318	1055
352	1125
257	1052
262	1039
470	1042
392	1106
392	980
392	979
393	1055
398	1113
398	1013
413	1049
435	981
445	1070
453	1056
454	1049
479	1113
479	1096
487	1118
504	1046
508	1117
519	1112
538	1057
111	1181
193	1161
233	1147
280	1059
281	1057
304	1044
305	1039
308	1039
348	1019
354	1125
364	1035
210	1027
466	1041
471	1039
475	1036
476	1033
285	829
386	1105
405	999
407	1070
412	1122
416	987
431	981
441	1120
442	1022
446	1061
450	1117
472	1082
502	1081
505	1081
522	1067
197	1073
219	1176
235	1156
247	1139
327	1006
353	1125
360	1129
530	1034
379	1052
399	1013
411	1109
415	1111
433	1050
445	1069
447	1063
466	1060
519	1065
315	1130
352	1126
363	1128
269	1040
472	1036
473	1036
476	1029
480	1034
486	1036
387	1114
394	1024
404	1088
425	1045
427	1066
428	1005
432	979
445	1040
446	1029
457	1054
466	1057
520	1066
311	1043
326	1093
342	1000
360	1034
210	1028
476	1047
477	1053
479	1031
485	1035
486	1037
283	831
389	980
398	1114
421	1020
431	1026
435	1069
445	1030
447	1049
463	1089
463	1062
478	1102
490	1120
505	1075
547	1081
549	1079
102	1183
192	1161
233	1160
303	1051
338	998
341	999
362	1079
266	1044
600	927
382	1011
387	1108
393	1092
394	1132
433	1065
433	1041
434	1050
440	1045
446	1063
457	1115
461	1116
504	1120
505	1073
200	1164
229	1120
240	1127
303	1052
306	1053
313	1048
314	1149
339	998
267	1016
270	1030
454	999
471	1036
477	1054
479	1054
480	1053
483	1032
282	828
398	1016
418	1048
420	1049
426	1017
431	1058
431	985
432	1115
439	1040
440	1030
455	1118
567	1081
194	1084
311	1052
329	1015
332	1070
333	1000
345	1126
355	1112
358	1089
359	1032
361	1033
406	917
473	1050
475	1033
478	1052
478	1036
370	1126
379	1133
404	1139
412	1118
428	1052
435	1029
445	1041
450	1058
450	1049
452	1082
456	1051
462	1072
467	1059
467	1055
471	1070
496	1051
582	1049
149	1167
238	1155
330	1063
209	1028
266	1039
274	851
278	1033
466	1045
471	1044
475	1042
390	1119
396	1023
397	1054
408	1070
421	1097
426	1085
426	1067
432	980
435	1025
442	1041
443	1076
504	1099
519	1066
563	1053
580	1050
152	1167
193	1164
241	1129
278	1112
332	1069
381	941
492	963
471	1050
479	1032
393	1102
393	1090
394	1053
397	1112
427	1067
433	1067
436	1051
452	1059
473	1069
493	1121
526	1108
563	1052
112	1193
239	1129
286	1049
317	1037
337	1056
349	1129
251	1013
469	1035
284	831
370	1125
384	1107
410	1114
420	1113
430	1089
432	1012
444	1046
456	1056
487	1110
497	1064
523	1064
524	1111
524	1066
578	1051
578	1050
187	1162
188	1162
199	1164
299	1103
314	1130
328	1004
335	1004
235	1040
403	916
406	916
535	1035
470	1040
476	1046
477	1052
479	1030
493	1034
277	833
333	826
390	1118
391	1110
396	1010
433	1116
443	1022
491	1118
495	1120
547	1060
197	1167
303	1050
317	1092
332	1063
348	1126
211	1026
268	1040
405	914
546	996
479	1034
373	1014
374	1013
383	1075
396	1012
407	1120
416	1105
431	1071
434	1088
448	1049
456	1117
458	1114
507	1122
516	1061
522	1063
561	1053
581	1051
583	1051
294	1092
305	1047
313	1137
330	1064
342	997
346	1126
348	1127
357	1126
359	1031
262	1041
564	976
567	912
471	1040
488	1035
279	824
380	1108
391	1056
474	1113
536	1056
194	1162
230	1149
308	1046
358	1033
194	858
261	1043
463	1073
584	1053
246	1138
115	1178
317	1038
479	1046
483	1033
475	1113
274	1026
426	1006
431	1128
434	1040
352	1129
276	1071
474	1049
505	1117
386	1113
506	1122
575	1051
480	1045
482	1045
392	1072
512	1076
336	1048
404	1128
497	1089
302	1052
485	1082
237	1128
390	981
306	1044
533	1034
415	1048
191	1161
475	1049
472	1050
363	1127
374	1025
520	1063
524	1065
195	1163
303	1042
473	1046
558	1054
353	1129
482	1047
429	984
431	1059
127	1159
309	1044
332	1050
276	852
392	1101
392	1090
412	1048
217	1095
390	1099
450	1119
525	1066
380	941
390	1105
567	1085
310	1031
262	1023
466	1040
401	1115
407	1121
471	1035
430	987
465	1089
186	1000
270	848
400	1013
489	1035
433	1051
494	1120
226	1160
268	1094
477	1034
389	1098
311	1048
330	1004
210	1025
482	1032
484	1047
411	1065
432	1040
240	1129
283	828
398	1030
518	1113
476	1048
412	1065
277	785
477	1102
424	1050
429	1059
449	1049
477	1081
360	1033
409	1069
430	1074
432	1050
433	1026
476	1102
196	1167
196	1020
248	840
380	885
480	1035
412	1049
433	1038
442	1038
461	1055
541	1048
477	1036
385	1101
430	1071
430	1061
433	1054
447	1070
468	1115
521	1055
232	1149
439	1038
333	1003
276	1033
430	1029
504	1112
209	1024
388	1109
419	1051
125	1189
361	1032
220	1030
388	1105
436	1087
466	1058
401	1015
462	1064
471	1084
263	1049
382	1098
541	1047
546	1077
411	1053
444	1027
469	1061
267	1097
414	1048
526	1053
191	1166
360	1128
330	825
392	1053
506	1052
248	839
401	1016
525	1057
277	1073
261	1041
491	1042
190	1163
476	1051
477	1035
482	1030
428	1007
462	1094
194	1163
332	783
391	981
506	1117
354	1112
407	1114
422	1038
431	1117
276	1084
312	1066
455	1051
484	1081
204	939
486	1038
129	1175
316	1037
252	1030
356	934
475	1034
435	983
448	1070
321	1056
125	1188
252	1036
493	1033
423	1050
475	1077
321	1058
397	1052
527	1057
278	1111
293	1044
443	1120
472	1043
480	1052
358	1036
467	1042
469	1045
471	1037
331	827
417	1044
486	1082
575	1077
583	1053
203	1088
339	999
350	931
481	1051
494	1122
503	1046
472	1070
480	1083
364	1128
392	1055
404	1058
520	1069
281	1106
256	1052
334	831
406	1129
196	1163
261	1044
433	1052
468	1057
524	1064
247	839
467	1041
434	1099
347	1126
559	1054
338	817
406	1070
463	1109
465	1110
479	1045
258	1045
383	1074
431	1051
524	1048
481	1044
399	1018
407	1116
448	1060
303	1053
478	1030
393	1108
394	1110
417	1050
360	1040
418	1114
421	1038
429	983
471	1071
352	1124
453	1053
475	1082
318	1054
483	1118
373	1013
387	1113
192	1160
277	784
397	1015
448	1037
292	1044
387	1105
416	1015
576	1052
328	1005
298	790
475	1101
209	1027
471	1047
259	1100
294	1050
354	937
559	1062
292	1128
259	1043
277	1032
454	998
485	1037
389	979
474	1078
354	926
461	1053
480	1027
443	1061
476	1113
316	1038
378	939
468	1036
403	998
300	1103
430	1058
435	1026
200	1088
316	813
382	1074
309	1017
357	1128
486	1035
418	1044
471	1061
301	1104
334	1114
420	1114
502	1051
508	1047
468	1040
416	1040
472	1086
474	1114
268	1039
473	1035
490	1042
442	1045
528	1055
259	1045
275	874
467	1114
513	1076
360	1092
515	1037
483	1031
435	1059
290	1111
378	942
472	1035
392	1093
413	1112
287	1049
245	1028
449	973
472	1042
370	1127
442	1040
126	1159
270	1097
240	843
395	1091
398	1029
422	1049
458	1040
478	1031
482	1046
568	1085
276	1072
306	1041
359	1036
280	870
333	876
485	1036
470	1061
576	1080
454	1000
436	1114
497	1051
480	1046
474	1071
233	1150
403	1117
487	1119
268	1096
294	1084
302	1044
360	1091
218	1023
483	1044
402	1143
416	1044
204	1022
220	1022
475	1046
385	1030
333	1075
353	1038
456	1022
494	1035
377	993
359	1127
484	1046
491	1033
427	1005
503	1078
363	1033
467	1104
442	1077
565	1053
582	1056
198	1167
461	1118
498	1065
426	1065
461	1054
505	1046
324	1072
353	1121
347	934
312	1047
337	997
276	827
283	829
500	1047
315	1131
422	959
391	1112
438	1059
360	1127
420	1047
238	1157
520	1065
474	1036
421	1039
426	1124
443	1058
480	1026
474	1073
497	1050
313	1039
463	1041
414	1046
415	986
576	1076
292	1127
359	1035
264	1049
279	869
465	1030
395	1006
432	1052
446	1064
291	1067
376	941
484	1030
441	1040
358	1031
235	1041
518	1062
152	1154
332	1062
377	785
399	878
478	1032
382	1076
401	1103
452	1048
351	1124
598	917
327	827
433	1028
221	1024
433	941
453	969
419	1122
525	1054
273	1025
532	1035
421	1115
432	983
474	1084
125	1187
126	1187
209	1026
460	1065
293	1050
564	978
377	1126
277	1072
448	996
479	1028
481	1048
434	1059
459	1115
523	997
488	1038
299	1028
515	1032
400	1117
449	1050
451	1049
473	1084
352	925
453	997
512	975
517	1032
527	1030
482	1044
494	1034
288	829
449	1054
493	1036
583	1070
258	1131
360	1089
170	838
451	972
520	1028
476	1035
284	828
416	1114
524	1109
196	1162
364	1036
209	1025
380	929
386	1032
486	1070
362	1080
477	1037
282	833
389	1104
414	1110
441	1017
356	933
397	1030
545	1077
557	1055
464	923
493	1035
400	1103
235	1159
237	1165
328	1059
569	911
487	1038
490	1034
238	1164
360	1126
257	1051
283	826
270	1130
474	1031
330	826
437	1122
445	1023
430	1008
522	1112
561	1064
345	1125
356	935
477	1027
481	1036
433	1060
462	1063
355	937
402	878
473	1054
418	1080
497	1048
527	1109
339	997
265	1040
281	824
456	1050
234	1158
354	936
478	1053
507	1116
237	1153
302	1053
471	1041
483	1045
277	786
388	1099
431	980
258	1132
299	1043
279	1032
477	1048
435	1068
562	1054
112	1192
145	1148
277	1071
279	1058
320	1021
246	1018
343	933
349	933
403	1120
441	1039
501	1081
313	1140
347	1130
452	997
470	1037
390	1111
417	1080
545	1078
345	1130
414	1049
432	1051
569	910
537	1100
335	988
262	1033
419	1012
189	1165
194	1160
259	1051
471	1046
290	1045
308	1049
397	1022
469	1064
581	1069
260	1032
381	886
403	1024
436	1121
331	1003
354	1118
260	1033
328	825
429	1074
346	1049
469	1051
470	1041
443	1077
263	1038
438	995
469	1037
434	1070
519	1064
578	1063
517	1015
525	1037
472	1046
479	1050
481	1050
433	1012
201	1087
344	1129
463	1042
478	1096
576	1075
361	1076
534	1034
316	810
507	1046
287	1050
353	1037
295	825
394	1125
399	1012
459	1053
561	1061
116	1179
256	1125
490	1035
445	1063
350	930
392	981
504	1078
555	1056
212	1022
464	918
485	1033
311	1006
339	1000
453	998
531	1034
563	976
445	1068
146	1168
349	1126
350	1124
197	1019
474	811
476	1044
477	1046
495	1036
457	1060
503	1057
514	1065
377	994
389	1110
486	1118
534	1087
188	1165
232	1141
310	1043
197	1021
266	751
425	1006
453	1055
242	1108
274	1024
474	1030
374	1014
566	1085
152	1153
235	1155
355	936
381	940
303	814
434	1061
337	999
464	1046
239	1126
346	1059
471	994
519	1032
598	913
468	1058
469	1114
276	1024
489	1043
242	1126
336	989
205	1017
456	998
476	1052
384	664
419	1066
433	989
456	1055
490	1074
269	1039
348	933
523	1032
461	1030
489	1032
374	705
422	1039
333	870
472	995
510	1044
448	1057
279	1062
221	1023
378	940
460	1013
281	831
432	986
306	1047
341	997
279	871
483	1010
464	1053
477	1044
418	1081
425	1123
517	1112
464	1045
480	1054
434	1066
347	1129
358	1037
352	931
521	1028
395	1008
396	1126
396	1113
453	1117
301	1044
490	1029
396	689
444	1039
456	1052
352	952
380	886
450	970
330	828
445	1050
481	1115
355	1027
273	857
275	1033
473	1042
435	1030
503	1082
511	1050
494	1000
567	913
491	1046
529	1076
536	1054
562	1063
147	1168
242	1132
422	1064
428	1051
472	1072
344	1124
277	867
382	941
285	830
421	1113
499	1065
322	1054
469	1043
477	1049
434	977
276	1083
298	1043
187	1000
276	1030
293	1032
457	1022
466	1042
479	1025
276	829
431	1028
554	1093
246	1140
304	1047
349	1120
472	1113
328	1015
285	832
377	1017
521	1063
195	1101
253	1030
354	927
357	933
284	825
288	757
439	1053
313	1049
280	1032
524	1037
477	1028
479	1052
489	1034
389	1109
420	1115
348	992
498	1035
432	1065
210	1026
372	1125
478	1098
196	1159
296	1081
329	1001
346	1060
351	1125
517	1031
490	1033
284	832
322	792
340	821
193	1146
199	1088
235	1158
472	997
490	960
388	1101
519	1053
403	915
478	1023
465	1059
565	1054
493	1041
407	1119
434	1036
546	1080
548	1059
240	1133
199	1020
227	1043
347	923
533	1035
562	1005
499	1048
504	1074
564	1052
188	1161
236	1037
276	1005
280	871
476	1049
523	1048
299	1044
443	850
478	1051
480	1028
442	1023
467	1036
292	1101
262	1043
380	939
437	1051
311	1049
457	997
470	947
466	1029
476	1050
393	1106
443	1023
182	1151
313	1066
337	878
518	1032
491	1036
330	810
309	1104
310	1140
508	1042
475	1051
479	1044
481	1049
316	866
416	1106
518	1012
493	1044
307	831
436	1031
566	1081
280	869
464	1031
486	1039
315	813
381	1076
406	1122
413	1109
241	1127
568	910
463	1031
477	1047
278	834
412	1116
566	1052
447	1068
305	1042
260	1021
485	1049
492	1033
283	827
384	1101
418	1121
465	1060
353	926
460	1030
478	1049
481	1023
272	527
440	1060
486	1069
332	1005
251	1015
478	1054
430	988
366	1028
492	962
409	1070
464	1063
490	1066
149	1168
314	1147
329	1002
348	1142
236	1039
248	1029
251	838
278	773
449	1039
363	1035
350	927
493	1011
414	1026
559	1053
281	1032
381	929
494	1036
316	812
393	1053
411	1116
441	1061
498	1091
206	1027
260	1043
267	1041
357	939
395	945
471	995
461	1031
486	1043
266	750
400	1018
527	1056
170	1156
310	1053
335	1113
337	1057
260	1042
522	997
560	975
561	975
282	825
213	377
548	1076
328	1003
344	864
347	932
450	997
483	1047
488	1045
405	1015
505	1082
278	786
303	1010
347	1121
517	1062
343	1127
481	1035
463	1110
510	1053
92	1189
338	1047
397	945
563	1005
478	1056
483	1028
410	1115
447	1062
353	927
401	880
483	1011
492	1035
388	1100
487	1099
254	1034
347	933
360	929
341	826
452	1116
477	1077
521	1064
462	1030
466	1061
510	1119
547	1078
194	1146
347	1060
461	1039
478	1034
482	1048
474	1104
490	1108
497	1091
207	1028
404	875
464	1050
481	1047
374	1012
428	1060
429	986
431	982
362	1032
495	1035
276	828
428	984
479	1065
275	1122
277	788
374	1026
433	1061
435	1123
232	1150
275	851
449	732
459	1045
470	1032
416	986
417	1082
559	1064
300	1042
140	1005
212	1023
250	1014
273	1026
340	936
400	876
562	1004
481	1026
484	1032
267	751
222	1024
356	929
335	827
387	1100
479	1064
356	932
472	1028
471	1113
233	1169
330	1002
260	1034
457	1028
470	996
456	1034
468	1037
234	1155
285	1050
307	1051
337	1046
225	842
311	820
504	1115
128	1160
257	534
306	1039
321	1027
362	1126
472	1048
301	790
332	825
439	1029
451	1058
346	919
404	881
449	1061
195	1160
346	1125
353	925
469	1039
277	832
396	1132
396	1021
402	1013
523	1055
330	1016
338	1033
261	1040
439	995
449	997
451	1119
461	1094
510	1046
352	1038
452	996
518	1033
277	822
534	1056
260	1100
262	1011
263	1040
457	790
315	863
335	826
236	1040
474	1035
540	1047
274	852
276	1031
351	927
454	789
449	971
457	998
465	919
529	1034
469	1038
383	1107
443	1099
448	1061
560	1064
227	1142
248	1138
348	934
452	1015
472	1056
330	827
430	1033
436	1060
438	1122
116	1178
311	1064
274	857
275	1034
276	1029
335	872
346	936
356	928
472	923
504	1039
521	1027
544	909
435	1031
487	1111
353	923
564	977
474	1042
460	1089
128	1175
492	960
467	1030
476	1031
490	1032
404	1120
475	1112
302	1041
365	1028
401	886
403	921
487	1035
405	1058
459	1065
357	1034
359	933
410	1069
506	1053
511	1046
538	1048
209	1164
330	1001
333	1076
247	1032
284	856
423	1045
434	1065
520	1052
193	1166
245	1017
349	902
368	917
377	940
471	997
284	827
419	1052
438	1058
510	1118
307	1040
406	915
470	1035
333	825
404	1034
232	1169
458	1045
466	1052
472	1039
473	1039
496	1049
263	1048
559	978
459	1046
330	829
383	1099
401	1017
410	1068
412	1117
423	992
486	1081
341	934
490	961
597	917
470	1051
481	1022
277	821
337	847
469	1058
496	1121
523	1084
171	1167
258	1133
213	1021
280	1033
575	985
479	1033
485	1046
279	835
348	1129
262	1038
453	970
287	829
471	1060
507	1063
190	1091
266	1097
248	842
251	1014
357	932
358	937
474	1046
491	1035
498	1036
383	1106
385	1104
260	1044
263	1050
346	934
456	1023
459	1039
477	1033
332	782
375	1025
456	1116
500	1062
567	1083
237	1040
241	1039
334	863
462	1014
287	853
438	1038
452	1117
465	976
484	1029
388	1115
403	1139
442	1020
338	919
488	1120
346	1050
435	952
436	995
490	1012
479	1098
520	1076
261	1120
305	1053
348	1122
461	1040
277	783
384	1054
429	1072
434	1060
440	1039
210	1164
304	1041
326	1094
403	880
449	983
528	1034
337	929
401	879
525	1029
473	1048
497	1043
477	1105
523	1057
241	1128
336	876
514	1032
486	1030
313	817
341	823
270	546
403	1118
404	1089
197	1162
261	1034
328	944
401	881
460	1046
488	1032
394	701
307	830
335	780
189	556
422	1025
424	980
430	1063
92	1191
456	1025
437	1057
319	1055
136	1014
295	982
349	936
359	935
399	871
422	958
439	996
526	1037
494	1044
336	413
428	980
456	1053
198	1073
255	1032
473	812
478	1046
